time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
5.4599999999999715,-0.01224007227639807,0.15968419413441634,139.86133174953207,0.0049656882516107,6.282756488177423,0.0,-0.006586077487745013,0.08969405026174357,28.17745347194202,0.0028734566742246075,-0.0012282643683100912,0.0,899.998318990736,899.9984499044209,899.9998444370793,900.0018985388681
5.51999999999997,-0.012627437885102316,0.165153983218812,141.5519789937671,0.005139611037122904,6.282682016740846,0.0,-0.00631966347176948,0.09264731230041393,28.17745444728727,0.002949186620236107,-0.0012670603638782114,0.0,899.9993675991352,899.9978246331802,899.9997000587166,900.0027036350888
5.579999999999969,-0.012997498783755043,0.17080404605497093,143.24262633675193,0.005317939063536947,6.282604974107041,0.0,-0.0060090418011059755,0.09570356326549251,28.17745671732153,0.0030179963033686356,-0.0013180388201317502,0.0,899.9994113250806,899.99737587605,900.0009286331558,900.003650414588
5.639999999999968,-0.013347555443600367,0.17664063760335305,144.93327385145838,0.005499625049424139,6.282525241827354,0.0,-0.005652606600180625,0.09886526065532568,28.177460127258673,0.0030483024060698072,-0.0013505490975344186,0.0,899.999478226633,899.9981917993778,900.002197446578,900.0033585620299
5.699999999999966,-0.013674814935780686,0.1826701361029009,146.62392153144023,0.005682840464747763,6.282442977806376,0.0,-0.005248942407354713,0.10213394078066353,28.177462240215856,0.0030641656198108777,-0.001412141927955881,0.0,899.9998626516048,899.9973992079672,900.0029231218499,900.0034987336503
5.759999999999965,-0.013976394544369285,0.18889898352089718,148.31456913760886,0.005866320184757079,6.282357898475723,0.0,-0.004796328484269059,0.10551027895697643,28.177457810806168,0.0030456498469121234,-0.0014296873622907454,0.0,899.998114227887,899.9974358972976,900.0029683452308,900.0021514009262
5.819999999999964,-0.014249316137980571,0.1953336381976724,150.00521637341336,0.006048278410935026,6.2822720878862945,0.0,-0.004293598665638608,0.10899407047004576,28.177449955312206,0.0030065945593774697,-0.0014311549421078104,0.0,899.9980107211376,899.9979838708858,900.0023843292204,900.000735976059
5.879999999999963,-0.01449056240318862,0.20198051783981974,151.6958631670534,0.006227621599887989,6.282185417396569,0.0,-0.0037404439241276416,0.11258423132771396,28.177443019896486,0.0029539413548169287,-0.0014712328240287468,0.0,900.0003018582023,899.9987114679475,900.0016698655431,899.999471631902
5.939999999999961,-0.014697086381980586,0.20884595612281698,153.38650955679867,0.006403093440563445,6.282097155066591,0.0,-0.0031360163809033845,0.11627905610212529,28.177436452379222,0.002865634459369656,-0.0014706507834553718,0.0,899.999918249852,899.9999753153022,900.0023978071472,899.9987567872381
5.99999999999996,-0.014865791259503264,0.21593615912373823,155.07715551193627,0.006573980276604274,6.282008812127122,0.0,-0.00247980594842658,0.12007596322468458,28.177428532195847,0.0028130439271209103,-0.001475846257557506,0.0,900.0003689075633,900.0001919926846,900.0013115598333,899.9991187391907
6.059999999999959,-0.01499356764754165,0.22325717854205465,156.76780096657444,0.0067417655763506446,6.281920059863912,0.0,-0.0017717027194880898,0.12397266829582161,28.17741975653505,0.0027631507681764767,-0.0014859227054358148,0.0,899.9997866751746,899.9994122130823,900.0020715518225,899.9999890461762
6.1199999999999575,-0.015077293384187984,0.23081494949152964,158.4584459102459,0.0069070461781821635,6.281829823167607,0.0,-0.0010113608340581782,0.12796744527272716,28.177411453623403,0.0027377202949185778,-0.0015400203019801742,0.0,900.0012838571816,899.9991269256129,900.0015628780428,900.0004720550465
6.179999999999956,-0.015113800100400018,0.23861531729107224,160.1490902093175,0.0070724083863495935,6.281735944935594,0.0,-0.00019743701492160672,0.1320591704743284,28.17739835919294,0.002792650874872243,-0.0016139253794908964,0.0,900.0012635545821,899.9983056776052,899.9993244730784,900.0014885288558
6.239999999999955,-0.015099806303550541,0.24666411579327258,161.8397336938104,0.0072405349880435566,6.281639269298633,0.0,0.0006723028221130952,0.13624873306675506,28.177384296737443,0.002821024821293908,-0.0016059306648024785,0.0,899.9998324391997,900.0001928143365,899.9996643263163,900.0007517975
6.299999999999954,-0.015031929139894271,0.2549672578672325,163.53037618717354,0.007409452023978247,6.2815431475311385,0.0,0.0015986300991670424,0.14053740035601534,28.177365407032923,0.0028037977423548545,-0.0015942267850662468,0.0,899.9990235059461,899.9995339144044,900.0001102239323,899.9993504209433
6.359999999999952,-0.014906783462701809,0.263530697304966,165.2210175913115,0.007577402653875964,6.281447616779815,0.0,0.0025811968877277785,0.1449252275521512,28.177347913632577,0.0027899328465409274,-0.0015880835745392527,0.0,899.9992789953242,899.9995639616004,900.000547758369,899.9999244666561
6.419999999999951,-0.014721003268141823,0.2723603678430786,166.9116579818816,0.007744443628964426,6.281350858092836,0.0,0.0036198176659619098,0.1494116972909643,28.177331552159377,0.002772178433172811,-0.0016618213354998074,0.0,900.0013201508613,899.9983700996052,900.0009188872193,900.0001383678798
6.47999999999995,-0.014471189150353116,0.2814621703523415,168.60229718060714,0.007910877240902892,6.281248842667225,0.0,0.004716080494029108,0.153996224552147,28.177308321066693,0.002777324090258422,-0.0017772534028140856,0.0,900.0011612924651,899.9965243752766,899.9997023615402,899.9998495842225
6.5399999999999485,-0.014153782718046114,0.29084198443991444,170.2929349597237,0.00807866942120583,6.281140317533385,0.0,0.005873476741986735,0.1586788245691075,28.177284218845422,0.0028349396620052903,-0.001871835644562371,0.0,900.0019126859021,899.9981226171718,899.9973880386804,899.9996600185558
6.599999999999947,-0.01376500594766188,0.30050572791124736,171.9835711780977,0.008250403125519057,6.281026390936701,0.0,0.0070955714169688615,0.16346086022033904,28.177256356192373,0.002916759289534608,-0.001952722611011141,0.0,900.0014757148955,899.9982422934214,899.996064367039,899.9993153557688
6.659999999999946,-0.013300885311921968,0.31045944033177364,173.67420565218887,0.008425785908040773,6.280908631916812,0.0,0.00838531491533667,0.16834482894852607,28.177226098670417,0.0029356196931773024,-0.0019825166737642073,0.0,899.9993216789511,899.9981590721407,899.9977919049754,899.998491570987
6.719999999999945,-0.012757303061268007,0.32070929086496935,175.36483831638233,0.00860156674403445,6.2807878895067955,0.0,0.009744498199721664,0.17333219922899526,28.177195977128658,0.002917797772943919,-0.0020721646427759965,0.0,900.0009207156071,899.9973348754397,899.9982690334,899.9974827961445
6.779999999999943,-0.012130030408777236,0.3312614851707252,177.05546918194733,0.008777266987764598,6.280662973237618,0.0,0.011175408280926698,0.1784229074607636,28.17716609258993,0.0029494118484101584,-0.002101494770770135,0.0,899.9997506391848,899.9986093734805,899.9974694586646,899.9986855870986
6.839999999999942,-0.011414701564042696,0.3421222331388266,178.74609835576985,0.008955856005930407,6.28053666565161,0.0,0.012679840725758115,0.18361752995096414,28.17713945502156,0.003030581364253988,-0.002112392020718541,0.0,899.9999061395505,899.9995119657588,899.9972803675481,900.0005026890642
6.899999999999941,-0.010606885360602704,0.3532978265645919,180.43672584015619,0.009136998397199392,6.280410842526958,0.0,0.01425832776369882,0.1889180798500712,28.177109801774495,0.002995942980326895,-0.002066384456383905,0.0,899.9989008738785,900.0008113762161,899.9990476377208,899.9975784553097
6.95999999999994,-0.00970215764799784,0.3647946467455589,182.1273515712016,0.00931659162725662,6.280288811303009,0.0,0.01590994118625015,0.19432493384498573,28.17708092630407,0.0029877740754414733,-0.00196886011494618,0.0,899.9971910324839,900.0011868033135,899.999949022563,899.9995524750034
7.019999999999938,-0.008696206970457379,0.37661904896856746,183.81797545202525,0.00949583407084198,6.2801727479754526,0.0,0.017631916340161785,0.19983744790487137,28.177048156891985,0.0029865738825628242,-0.0018655229657230773,0.0,899.9966241463136,900.0008532289402,899.9996808215486,899.9995666505187
7.079999999999937,-0.00758491728085656,0.3887773695436165,185.50859725542318,0.009676516781991218,6.280063314857458,0.0,0.01942068796813528,0.20545560763518514,28.177011700693843,0.003060949977429613,-0.0017407249764750047,0.0,899.9959158366865,900.001011783699,899.9978589257295,900.0008053785322
7.139999999999936,-0.006364399493597905,0.4012759872992298,187.19921687300868,0.009860948074134512,6.279960303540019,0.0,0.02127225285745917,0.21118104421587658,28.176975225418328,0.0030996564638460537,-0.0016691500881647545,0.0,899.9976374244043,900.0005753236946,899.9985245572727,900.0000249963808
7.1999999999999345,-0.005030989126045642,0.4141213977537559,188.8898342096458,0.010047879676030824,6.279862089743487,0.0,0.023183382367339696,0.21701557548939737,28.17693567433683,0.003147253559611368,-0.0015724560060022352,0.0,899.9970790674565,900.0010326459786,899.9981285129514,899.9999882119915
7.259999999999933,-0.0035812012031648816,0.42732019205698013,190.58044903051254,0.010237738760889847,6.279770422702061,0.0,0.025150972614253118,0.22296075892862016,28.176891408355484,0.0031984309509084947,-0.0014385733395556094,0.0,899.9951167176913,900.0005741912802,899.9984597074935,900.0004634367774
7.319999999999932,-0.002011768440254004,0.44087906344839767,192.2710612296859,0.010430458594075098,6.279686699003262,0.0,0.027170854611626636,0.22901840323729059,28.176848176478856,0.003239120443655376,-0.001309162165632786,0.0,899.9958925320285,900.001165979892,899.9989761811679,900.0005541535164
